,state,county,parameter,county_code,site_number,parameter_code,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
186,CA,Inyo,PM2.5 - Local Conditions,27.0,728.7534246575342,88101.0,2014.1780821917807,1138.890410958904,1.9726027397260273,45.986301369863014,6.844227109589044,9.334742315068493
187,CA,Inyo,Sulfur dioxide,27.0,2.0,42401.0,2015.5555555555557,7610.777777777777,0.0,833.4444444444445,0.030149999999999996,0.043473333333333336
188,CA,Kern,Carbon monoxide,29.0,3340.8888888888887,42101.0,2014.2222222222222,7159.333333333333,1533.0,222.5,0.23180516666666667,0.10869155555555556
189,CA,Kern,Nitrogen dioxide (NO2),29.0,2008.5,42602.0,2014.0,7448.45,0.0,772.75,18.264815425000002,8.559755500000001
190,CA,Kern,Ozone,29.0,1660.875,44201.0,2014.0,7535.4,0.0,174.875,0.05372536874999998,0.016574031249999992
191,CA,Kern,PM10 Total 0-10um STP,29.0,50.56603773584906,81102.0,2014.0943396226414,1320.2641509433963,2.792452830188679,109.62264150943396,38.757549943396235,28.166807943396222
192,CA,Kern,PM2.5 - Local Conditions,29.0,13.569343065693431,88101.0,2013.970802919708,466.7956204379562,0.17518248175182483,33.802919708029194,13.400675671532838,11.354821649635026
193,CA,Kings,Nitrogen dioxide (NO2),31.0,1004.0,42602.0,2014.0,7845.0,0.0,924.6,14.937016599999998,8.9312731
194,CA,Kings,Ozone,31.0,752.0,44201.0,2014.0,7160.85,961.65,306.1,0.050794950000000005,0.016146349999999997
195,CA,Kings,PM10 Total 0-10um STP,31.0,512.4615384615385,81102.0,2013.9038461538462,3420.1923076923076,1238.7307692307693,459.75,48.16199959615384,34.56577138461539
196,CA,Kings,PM2.5 - Local Conditions,31.0,559.5555555555555,88101.0,2014.0,1132.4888888888888,0.0,33.68888888888889,17.950655711111104,14.660246866666668
197,CA,Lake,Ozone,33.0,3001.0,44201.0,2013.4285714285713,7943.178571428572,0.7857142857142857,119.71428571428571,0.03921139285714286,0.009677214285714287
198,CA,Lake,PM10 Total 0-10um STP,33.0,3006.4285714285716,81102.0,2014.5714285714287,56.5,0.14285714285714285,2.5714285714285716,8.060577428571428,5.122233071428573
199,CA,Lake,PM2.5 - Local Conditions,33.0,3001.0,88101.0,2014.2857142857142,60.285714285714285,0.2857142857142857,1.5714285714285714,3.6444407142857145,3.6331547142857157
200,CA,Los Angeles,Carbon monoxide,37.0,2427.0666666666666,42101.0,2013.92,7832.046666666667,0.0,425.18666666666667,0.3874207466666665,0.27176833333333333
201,CA,Los Angeles,Lead (TSP) LC,37.0,1956.6142857142856,14129.0,2013.9571428571428,71.52857142857142,0.0,6.4,0.020350057142857148,0.015438400000000001
202,CA,Los Angeles,Nitrogen dioxide (NO2),37.0,2562.9305555555557,42602.0,2013.9583333333333,7280.027777777777,0.0,1165.486111111111,23.061870277777793,12.024979375
203,CA,Los Angeles,Ozone,37.0,2521.6428571428573,44201.0,2013.9142857142858,7407.728571428572,0.0,187.95357142857142,0.04676522499999996,0.01455608571428571
204,CA,Los Angeles,PM10 Total 0-10um STP,37.0,3338.989247311828,81102.0,2013.3333333333333,2538.451612903226,6.817204301075269,189.29032258064515,26.8169592795699,13.203829301075265
205,CA,Los Angeles,PM2.5 - Local Conditions,37.0,2445.7947976878613,88101.0,2013.9884393063585,220.7485549132948,0.3468208092485549,48.49710982658959,11.441842606936424,6.315222947976879
206,CA,Los Angeles,Sulfur dioxide,37.0,3079.0,42401.0,2013.7,19575.23,0.0,3886.25,0.7677956900000001,0.85556316
207,CA,Madera,Carbon monoxide,39.0,4.0,42101.0,2015.0,6043.166666666667,3023.3333333333335,45.0,0.20228433333333332,0.12640400000000002
208,CA,Madera,Nitrogen dioxide (NO2),39.0,4.0,42602.0,2014.0,6626.8,0.0,2142.8,10.6464746,6.3305311
209,CA,Madera,Ozone,39.0,890.0,44201.0,2013.7692307692307,6920.0192307692305,355.5769230769231,272.46153846153845,0.051700230769230776,0.01583490384615385
210,CA,Madera,PM10 Total 0-10um STP,39.0,1294.7368421052631,81102.0,2013.5263157894738,4031.0,1756.7368421052631,392.89473684210526,28.02257768421052,19.602278631578947
211,CA,Madera,PM2.5 - Local Conditions,39.0,1591.8461538461538,88101.0,2013.753846153846,1734.3076923076924,597.5384615384615,100.13846153846154,12.86470138461539,9.043796046153847
212,CA,Marin,Carbon monoxide,41.0,1.0,42101.0,2014.0,8494.3,0.0,83.0,0.3527361,0.1527962
213,CA,Marin,Nitrogen dioxide (NO2),41.0,1.0,42602.0,2014.0,8329.0,0.0,164.4,15.619701999999998,9.3134981
214,CA,Marin,Ozone,41.0,1.0,44201.0,2014.0,7955.75,0.0,41.4,0.03166425,0.008814099999999998
215,CA,Marin,PM10 Total 0-10um STP,41.0,1.0,81102.0,2014.0,59.8,0.0,1.0,13.693872000000002,6.5710116
216,CA,Marin,PM2.5 - Local Conditions,41.0,1.0,88101.0,2014.0,1935.08,0.0,22.24,8.994500840000002,4.980892719999998
217,CA,Mariposa,Ozone,43.0,147.14285714285714,44201.0,2013.5,5175.071428571428,121.17857142857143,85.55357142857143,0.05520667857142857,0.01013748214285714
218,CA,Mariposa,PM10 Total 0-10um STP,43.0,1001.0,81102.0,2014.3333333333333,2264.6666666666665,0.0,177.0,21.087719888888888,17.687987999999997
219,CA,Mendocino,Ozone,45.0,8.0,44201.0,2014.0,6584.3,0.0,367.45,0.032527150000000005,0.009591700000000002
220,CA,Mendocino,PM10 Total 0-10um STP,45.0,10.0,81102.0,2014.2857142857142,4124.642857142857,33.285714285714285,241.57142857142858,13.018102499999998,10.15519192857143
221,CA,Mendocino,PM2.5 - Local Conditions,45.0,1128.75,88101.0,2014.25,1772.7375,10.75,195.9875,7.694160824999999,5.3192977125
222,CA,Merced,Nitrogen dioxide (NO2),47.0,3.0,42602.0,2014.0,7403.4,0.0,1366.2,12.180010499999998,7.294958000000001
223,CA,Merced,Ozone,47.0,3.0,44201.0,2014.0,7315.0,0.0,267.2,0.048989149999999995,0.01710635
224,CA,Merced,PM10 Total 0-10um STP,47.0,2510.0,81102.0,2014.0,57.2,0.0,7.4,30.720888199999997,16.4490104
225,CA,Merced,PM2.5 - Local Conditions,47.0,914.6363636363636,88101.0,2013.8181818181818,1290.8909090909092,0.8727272727272727,43.527272727272724,12.380369345454534,10.06027718181818
226,CA,Mono,PM10 Total 0-10um STP,51.0,4.461538461538462,81102.0,2014.1538461538462,1449.1153846153845,0.15384615384615385,111.46153846153847,33.32674065384616,153.28387976923077
227,CA,Monterey,Carbon monoxide,53.0,1003.0,42101.0,2014.0,8665.8,0.0,46.4,0.3390928,0.1339353
228,CA,Monterey,Nitrogen dioxide (NO2),53.0,1003.0,42602.0,2014.0,8479.6,0.0,270.6,8.806978399999998,6.7699539
229,CA,Monterey,Ozone,53.0,337.6666666666667,44201.0,2014.0,8057.6,0.0,17.616666666666667,0.036238233333333335,0.007757516666666668
230,CA,Monterey,PM10 Total 0-10um STP,53.0,8.0,81102.0,2014.0,4466.7,0.0,94.9,25.3993119,19.0845536
231,CA,Monterey,PM2.5 - Local Conditions,53.0,432.42857142857144,88101.0,2014.1904761904761,1626.142857142857,5.0285714285714285,32.67619047619048,5.581738876190481,4.231313390476192
232,CA,Napa,Carbon monoxide,55.0,3.0,42101.0,2014.0,8471.9,0.0,81.2,0.45941,0.20736759999999999
233,CA,Napa,Nitrogen dioxide (NO2),55.0,3.0,42602.0,2014.0,8254.2,0.0,171.4,12.131602699999998,7.656378599999999
234,CA,Napa,Ozone,55.0,3.0,44201.0,2014.0,7937.7,0.0,39.85,0.0345669,0.0094996
235,CA,Napa,PM10 Total 0-10um STP,55.0,3.0,81102.0,2014.375,57.0,0.0,0.125,16.108111625,7.151192375
236,CA,Napa,PM2.5 - Local Conditions,55.0,3.0,88101.0,2014.0,1607.76,0.0,21.8,11.321327720000001,6.283202319999998
237,CA,Nevada,Ozone,57.0,5.7272727272727275,44201.0,2013.4545454545455,6544.409090909091,0.6363636363636364,44.68181818181818,0.05230525,0.011660590909090907
238,CA,Nevada,PM2.5 - Local Conditions,57.0,464.6923076923077,88101.0,2014.076923076923,50.92307692307692,0.3076923076923077,14.0,5.50022076923077,4.244215076923078
239,CA,Orange,Carbon monoxide,59.0,1826.409090909091,42101.0,2014.1363636363637,8195.363636363636,0.0,327.09090909090907,0.3489491590909092,0.25836706818181815
240,CA,Orange,Nitrogen dioxide (NO2),59.0,1671.0555555555557,42602.0,2014.1666666666667,7668.777777777777,0.0,1011.1111111111111,21.434334138888886,12.419239027777781
241,CA,Orange,Ozone,59.0,2008.25,44201.0,2014.0,7596.275,0.0,186.45,0.04349056249999999,0.012063362499999999
242,CA,Orange,PM10 Total 0-10um STP,59.0,366.82142857142856,81102.0,2013.857142857143,2840.25,4.785714285714286,105.17857142857143,25.041113857142857,12.334082035714284
243,CA,Orange,PM2.5 - Local Conditions,59.0,846.5833333333334,88101.0,2014.0,176.08333333333334,0.16666666666666666,87.66666666666667,9.847408249999999,5.653146333333338
244,CA,Orange,Sulfur dioxide,59.0,1003.0,42401.0,2014.0,21454.52,0.0,3447.92,0.24774155999999994,0.39654132
245,CA,Placer,Nitrogen dioxide (NO2),61.0,6.0,42602.0,2014.0,8167.2,0.0,482.4,14.9910237,9.383721900000001
246,CA,Placer,Ozone,61.0,632.1714285714286,44201.0,2014.4,7564.157142857143,7.585714285714285,37.58571428571429,0.04416582142857143,0.013285578571428574
247,CA,Placer,PM10 Total 0-10um STP,61.0,227.66666666666666,81102.0,2014.2222222222222,1709.3333333333333,0.0,90.33333333333333,16.289888555555557,8.050411888888886
248,CA,Placer,PM2.5 - Local Conditions,61.0,3.8155339805825244,88101.0,2014.116504854369,1451.0388349514562,45.66990291262136,24.37864077669903,6.420453776699029,6.3157884271844695
249,CA,Plumas,PM2.5 - Local Conditions,63.0,1008.7058823529412,88101.0,2014.0,97.88235294117646,1.1764705882352942,14.823529411764707,13.414261588235298,11.086284294117648
250,CA,Riverside,Carbon monoxide,65.0,6894.785714285715,42101.0,2013.892857142857,8127.839285714285,0.0,398.35714285714283,0.26265450000000007,0.19632060714285712
251,CA,Riverside,Lead (TSP) LC,65.0,4183.909090909091,14129.0,2013.4545454545455,57.81818181818182,0.0,3.1818181818181817,0.005168999999999999,0.002803454545454546
252,CA,Riverside,Nitrogen dioxide (NO2),65.0,4433.885714285714,42602.0,2014.0,7579.4857142857145,238.77142857142857,1050.4285714285713,15.319754185714286,8.968363342857145
253,CA,Riverside,Ozone,65.0,3304.974025974026,44201.0,2013.9610389610389,7177.772727272727,483.27597402597405,217.82792207792207,0.05224526623376625,0.014103451298701301
254,CA,Riverside,PM10 Total 0-10um STP,65.0,4149.345971563981,81102.0,2014.1611374407582,2796.127962085308,376.3507109004739,162.04265402843603,37.49050475829384,29.697251981042644
255,CA,Riverside,PM2.5 - Local Conditions,65.0,4846.114006514658,88101.0,2014.1433224755701,560.100977198697,268.02605863192184,71.73941368078177,11.216691286644952,6.476294299674271
256,CA,Riverside,Sulfur dioxide,65.0,8001.0,42401.0,2014.0,22683.32,0.0,2430.16,0.30714512000000005,0.34633312000000005
257,CA,Sacramento,Carbon monoxide,67.0,8.05,42101.0,2014.0,7834.85,0.0,321.325,0.3396334499999999,0.23525405000000005
258,CA,Sacramento,Lead PM10 LC FRM/FEM,67.0,6.0,85129.0,2014.0,54.6,0.0,3.0,0.0015256,0.0019988
259,CA,Sacramento,Nitrogen dioxide (NO2),67.0,9.545454545454545,42602.0,2014.060606060606,7453.181818181818,0.0,811.4545454545455,12.583078590909087,8.198062333333336
260,CA,Sacramento,Ozone,67.0,722.5714285714286,44201.0,2014.0,7758.7642857142855,0.0,127.25714285714285,0.04405569999999999,0.014199235714285711
261,CA,Sacramento,PM10 Total 0-10um STP,67.0,532.9821428571429,81102.0,2014.017857142857,1686.267857142857,0.03571428571428571,230.32142857142858,17.72508539285714,9.311733589285712
262,CA,Sacramento,PM2.5 - Local Conditions,67.0,674.547619047619,88101.0,2014.202380952381,617.8511904761905,5.357142857142857,59.714285714285715,8.800791613095246,6.502398672619042
263,CA,Sacramento,Sulfur dioxide,67.0,6.0,42401.0,2014.0,22447.8,0.0,2320.16,1.3718827199999999,0.8843057599999998
264,CA,San Benito,Ozone,69.0,2.5,44201.0,2014.0,8009.45,0.0,32.225,0.04168312500000001,0.00941855
265,CA,San Benito,PM10 Total 0-10um STP,69.0,2.0,81102.0,2014.0,4448.9,0.0,110.7,17.6885452,11.8006791
266,CA,San Benito,PM2.5 - Local Conditions,69.0,2.0,88101.0,2014.0,1966.8,0.0,66.04,4.8050954799999985,3.4790237200000003
267,CA,San Bernardino,Carbon monoxide,71.0,2282.8518518518517,42101.0,2014.111111111111,8035.833333333333,0.0,419.462962962963,0.3507600185185185,0.21133905555555554
268,CA,San Bernardino,Lead (TSP) LC,71.0,4404.5,14129.0,2014.25,66.33333333333333,0.0,5.083333333333333,0.008959416666666668,0.007811333333333333
269,CA,San Bernardino,Nitrogen dioxide (NO2),71.0,1995.9117647058824,42602.0,2014.1764705882354,7467.117647058823,0.0,1064.8823529411766,23.96631192647058,11.71115938235294
270,CA,San Bernardino,Ozone,71.0,2546.7580645161293,44201.0,2014.0645161290322,7410.955645161291,85.78225806451613,172.36290322580646,0.05525166532258062,0.01676934274193548
271,CA,San Bernardino,PM10 Total 0-10um STP,71.0,2806.124087591241,81102.0,2013.890510948905,2695.065693430657,3.386861313868613,232.35036496350364,26.882835262773742,18.258904525547443
272,CA,San Bernardino,PM2.5 - Local Conditions,71.0,3185.271739130435,88101.0,2014.4076086956522,257.35869565217394,0.2608695652173913,32.20108695652174,10.658769847826083,6.200781027173918
273,CA,San Bernardino,Sulfur dioxide,71.0,1243.8461538461538,42401.0,2014.0,11028.2,0.0,1642.2769230769231,0.7955233846153847,0.7136832923076925
274,CA,San Diego,Carbon monoxide,73.0,766.55,42101.0,2014.1,6109.275,192.7,418.4,0.4166319500000001,0.306189525
275,CA,San Diego,Lead (TSP) LC,73.0,868.35,14129.0,2013.65,40.55,0.1,8.95,0.03406535000000001,0.0219415
276,CA,San Diego,Nitrogen dioxide (NO2),73.0,875.5777777777778,42602.0,2014.0222222222221,6861.8,0.0,949.6888888888889,16.721205633333334,10.265251199999998
277,CA,San Diego,Ozone,73.0,932.7843866171004,44201.0,2013.9479553903345,6835.4312267658,285.5576208178439,156.59479553903347,0.042756977695167286,0.009531535315985135
278,CA,San Diego,PM10 Total 0-10um STP,73.0,798.6,81102.0,2013.7818181818182,53.70909090909091,12.272727272727273,4.0181818181818185,30.28183930909091,14.462682272727271
279,CA,San Diego,PM2.5 - Local Conditions,73.0,893.6875,88101.0,2013.6796875,837.3046875,559.0390625,12.1796875,7.870300523437505,4.076576796875005
280,CA,San Diego,Sulfur dioxide,73.0,570.7941176470588,42401.0,2014.2941176470588,12845.588235294117,0.0,1971.735294117647,0.15192482352941175,0.14464502941176471
281,CA,San Francisco,Carbon monoxide,75.0,5.0,42101.0,2014.0,8457.4,0.0,79.8,0.3974018,0.16521599999999997
282,CA,San Francisco,Nitrogen dioxide (NO2),75.0,5.0,42602.0,2014.0,8259.2,0.0,184.8,18.4632475,12.809827099999998
283,CA,San Francisco,Ozone,75.0,5.0,44201.0,2014.0,7913.1,0.0,41.25,0.0292407,0.00828245
284,CA,San Francisco,PM10 Total 0-10um STP,75.0,5.0,81102.0,2014.0,36.2,0.0,0.2,16.801602999999997,9.1266976
285,CA,San Francisco,PM2.5 - Local Conditions,75.0,5.0,88101.0,2014.0,1964.32,0.0,22.12,8.21277792,5.59350264
286,CA,San Joaquin,Carbon monoxide,77.0,1002.0,42101.0,2013.8333333333333,6973.416666666667,0.0,228.16666666666666,0.2733579166666667,0.21169541666666666
287,CA,San Joaquin,Nitrogen dioxide (NO2),77.0,1836.5833333333333,42602.0,2014.1666666666667,7981.166666666667,0.3333333333333333,780.0,15.357214916666665,8.484931666666665
288,CA,San Joaquin,Ozone,77.0,2003.5,44201.0,2014.0,7636.3,0.0,201.7,0.043102775,0.014222249999999995
289,CA,San Joaquin,PM10 Total 0-10um STP,77.0,2317.2413793103447,81102.0,2013.9310344827586,2903.4827586206898,0.0,253.93103448275863,23.706879689655167,15.495056655172414
290,CA,San Joaquin,PM2.5 - Local Conditions,77.0,1338.0,88101.0,2014.0,1958.2133333333334,0.0,73.28,12.12616906666667,8.942084573333332
291,CA,San Luis Obispo,Nitrogen dioxide (NO2),79.0,5188.9375,42602.0,2014.0625,7146.125,0.0,660.125,7.913988718750001,5.920125875000001
292,CA,San Luis Obispo,Ozone,79.0,4809.25,44201.0,2014.0277777777778,7700.583333333333,0.0,114.13194444444444,0.04093102777777781,0.008939743055555558
293,CA,San Luis Obispo,PM10 Total 0-10um STP,79.0,3579.6060606060605,81102.0,2014.2424242424242,4025.1969696969695,0.030303030303030304,202.84848484848484,24.070943621212123,21.116217439393935
294,CA,San Luis Obispo,PM2.5 - Local Conditions,79.0,3718.714285714286,88101.0,2014.047619047619,1821.5904761904762,0.0,107.46666666666667,8.171820380952378,5.34849343809524
295,CA,San Luis Obispo,Sulfur dioxide,79.0,2004.0,42401.0,2014.0,23605.2,0.0,1505.6,0.49916676000000015,1.3357408400000004
296,CA,San Mateo,Carbon monoxide,81.0,1001.0,42101.0,2014.0,8489.3,0.0,80.6,0.4313461,0.23120630000000003
297,CA,San Mateo,Lead (TSP) LC,81.0,2003.0,14129.0,2014.0,36.0,0.0,2.0,0.11735262499999999,0.07978375000000001
298,CA,San Mateo,Lead PM10 LC FRM/FEM,81.0,2003.0,85129.0,2013.5,29.0,0.0,1.5,0.0045975,0.0071895
299,CA,San Mateo,Nitrogen dioxide (NO2),81.0,1001.0,42602.0,2014.0,8317.2,0.0,163.2,16.3400836,9.2767732
300,CA,San Mateo,Ozone,81.0,1001.0,44201.0,2014.0,7931.7,0.0,39.85,0.03135590000000001,0.0095555
301,CA,San Mateo,PM2.5 - Local Conditions,81.0,1001.0,88101.0,2013.5384615384614,1780.5128205128206,1.794871794871795,11.256410256410257,8.66123694871795,5.759063384615384
302,CA,Santa Barbara,Carbon monoxide,83.0,1655.4193548387098,42101.0,2013.9354838709678,7698.274193548387,0.0,282.98387096774195,0.2020882580645162,0.12231648387096775
303,CA,Santa Barbara,Nitrogen dioxide (NO2),83.0,1285.090909090909,42602.0,2014.0,8081.636363636364,0.0,649.8181818181819,5.314315890909092,3.7621751545454556
304,CA,Santa Barbara,Ozone,83.0,1428.0833333333333,44201.0,2014.0,7783.025,0.0,140.225,0.040187350000000004,0.0078113500000000025
305,CA,Santa Barbara,PM10 Total 0-10um STP,83.0,1537.2432432432433,81102.0,2014.4324324324325,3947.5,6.081081081081081,246.77027027027026,21.100300202702705,16.50530518918919
306,CA,Santa Barbara,PM2.5 - Local Conditions,83.0,1080.357142857143,88101.0,2014.2857142857142,1902.7142857142858,0.0,116.64285714285714,7.899537085714283,3.910635642857144
307,CA,Santa Barbara,Sulfur dioxide,83.0,1512.1666666666667,42401.0,2014.0,4774.583333333333,0.0,311.45,0.6173845833333331,0.6636454666666665
308,CA,Santa Clara,Carbon monoxide,85.0,406.1,42101.0,2014.0,7773.35,0.0,109.75,0.45613460000000006,0.24729984999999996
309,CA,Santa Clara,Lead (TSP) LC,85.0,2010.625,14129.0,2013.625,58.5,0.0,1.125,0.080751375,0.039882875
310,CA,Santa Clara,Lead PM10 LC FRM/FEM,85.0,5.0,85129.0,2014.0,54.6,0.0,0.4,0.0026498,0.0024441999999999997
311,CA,Santa Clara,Nitrogen dioxide (NO2),85.0,406.1,42602.0,2014.0,7531.7,0.0,238.5,18.8411614,9.500471650000001
312,CA,Santa Clara,Ozone,85.0,867.6363636363636,44201.0,2013.8636363636363,6236.625,0.0,36.32954545454545,0.03909818181818181,0.010860204545454551
313,CA,Santa Clara,PM10 Total 0-10um STP,85.0,577.5714285714286,81102.0,2013.5714285714287,98.28571428571429,0.0,6.0,17.500901285714285,8.54253857142857
314,CA,Santa Clara,PM2.5 - Local Conditions,85.0,4.052631578947368,88101.0,2014.2631578947369,1441.8,0.35789473684210527,17.94736842105263,8.49481203157895,5.373405200000002
315,CA,Santa Clara,Sulfur dioxide,85.0,577.5714285714286,42401.0,2013.5714285714287,4461.428571428572,0.0,150.5,0.5531205357142855,0.5779069285714286
316,CA,Santa Cruz,Ozone,87.0,338.55555555555554,44201.0,2013.4444444444443,6105.916666666667,0.0,12.944444444444445,0.035658250000000016,0.00792622222222222
317,CA,Santa Cruz,PM2.5 - Local Conditions,87.0,524.9615384615385,88101.0,2014.173076923077,1713.9615384615386,317.53846153846155,52.57692307692308,7.223626000000004,6.42511575
318,CA,Shasta,Ozone,89.0,755.75,44201.0,2014.0,7805.875,0.0,92.825,0.04057062500000001,0.0121906375
319,CA,Shasta,PM10 Total 0-10um STP,89.0,6.333333333333333,81102.0,2014.0,57.93333333333333,0.0,4.066666666666666,14.621953133333333,9.479169066666664
320,CA,Shasta,PM2.5 - Local Conditions,89.0,1640.6363636363637,88101.0,2013.4545454545455,54.27272727272727,0.0,7.545454545454546,5.693492999999999,4.421680636363633
321,CA,Siskiyou,Ozone,93.0,2001.0,44201.0,2014.0,7948.5,0.0,112.65,0.03784015,0.011376149999999998
322,CA,Siskiyou,PM10 Total 0-10um STP,93.0,2001.0,81102.0,2013.5,59.5,0.0,6.0,13.882900249999999,12.037062999999998
323,CA,Siskiyou,PM2.5 - Local Conditions,93.0,2001.0,88101.0,2014.0,52.09090909090909,1.0909090909090908,10.818181818181818,7.515934909090907,8.450102090909091
324,CA,Solano,Carbon monoxide,95.0,4.0,42101.0,2014.0,8463.4,0.0,85.5,0.38066800000000006,0.2680605
325,CA,Solano,Nitrogen dioxide (NO2),95.0,4.0,42602.0,2014.0,8316.8,0.0,160.6,13.1908007,9.861284600000001
326,CA,Solano,Ozone,95.0,1004.0,44201.0,2014.0,7105.316666666667,0.0,33.68333333333333,0.03752405,0.010095416666666666
327,CA,Solano,PM10 Total 0-10um STP,95.0,3001.0,81102.0,2014.0,58.8,0.0,5.2,11.675028999999999,6.083457
328,CA,Solano,PM2.5 - Local Conditions,95.0,4.0,88101.0,2014.2222222222222,1969.1777777777777,0.0,31.466666666666665,9.440655533333338,6.391000333333333
329,CA,Solano,Sulfur dioxide,95.0,4.0,42401.0,2014.0,4669.95,0.0,150.8,0.82138995,0.58945365
330,CA,Sonoma,Carbon monoxide,97.0,3.6,42101.0,2014.0,8413.1,0.0,72.6,0.38895369999999996,0.15172029999999997
331,CA,Sonoma,Nitrogen dioxide (NO2),97.0,3.6,42602.0,2014.0,8242.2,0.0,145.2,9.7975658,6.5912869
332,CA,Sonoma,Ozone,97.0,503.3,44201.0,2014.0,7858.05,0.0,88.575,0.03251187499999999,0.008395225
333,CA,Sonoma,PM10 Total 0-10um STP,97.0,1287.4285714285713,81102.0,2014.607142857143,3451.3928571428573,2.9285714285714284,143.60714285714286,12.26428657142857,7.823054928571428
334,CA,Sonoma,PM2.5 - Local Conditions,97.0,3.6,88101.0,2014.0,1942.0,0.0,10.52,7.14514428,4.764181920000001
335,CA,Stanislaus,Carbon monoxide,99.0,5.3076923076923075,42101.0,2014.0,7698.653846153846,0.23076923076923078,439.8076923076923,0.30585934615384625,0.2015990384615385
336,CA,Stanislaus,Nitrogen dioxide (NO2),99.0,6.0,42602.0,2014.0,7520.4,0.0,1249.2,15.6307419,8.582156900000001
337,CA,Stanislaus,Ozone,99.0,5.5,44201.0,2014.0,7508.0,0.0,213.45,0.04666522500000001,0.017262175000000008
338,CA,Stanislaus,PM10 Total 0-10um STP,99.0,5.333333333333333,81102.0,2014.0666666666666,1823.3333333333333,0.0,73.73333333333333,32.88966833333333,17.2275558
339,CA,Stanislaus,PM2.5 - Local Conditions,99.0,5.357142857142857,88101.0,2014.0,1400.4285714285713,0.0,38.542857142857144,12.302176200000003,10.907928199999999
